#{"t_start": 1775663766.3736534, "env_id": "V2GDeepEnv-profit"}
r,l,t
2.327332,49,60.131419
2.374003,50,60.218509
1.26536,22,60.258509
1.622571,42,60.331786
2.241314,59,60.453478
2.287911,55,60.548498
2.234292,48,60.632533
1.111113,36,60.694597
3.220823,57,60.793655
2.05593,46,60.873657
2.068618,46,60.955688
2.52954,42,61.027768
0.963622,18,61.059768
1.131416,34,61.117958
1.08805,30,61.17196
2.03811,62,61.282205
2.942569,51,61.402715
2.524186,43,61.500222
2.237408,64,61.640246
2.245619,55,61.76054
3.131425,55,61.87205
2.124942,35,61.948555
2.568855,61,62.081699
2.284787,39,62.163888
1.883968,44,62.239168
1.888469,39,62.308679
1.816523,61,62.413188
1.637194,28,62.461187
1.460606,30,62.520894
2.546203,59,62.6499
2.369628,41,62.736407
1.367613,27,62.792916
2.473412,53,62.900423
0.852338,13,62.930423
2.386137,72,63.100441
2.779602,48,63.183599
1.555245,36,63.249598
2.227022,59,63.37111
2.045909,44,63.467615
1.975227,43,63.560676
0.880599,20,63.605713
1.943401,33,63.674716
2.464847,49,63.775856
1.738589,47,63.860046
2.4604,56,63.960556
1.215358,29,64.011063
2.565142,60,64.116204
1.580783,28,64.165204
1.394976,44,64.241355
2.418038,43,64.31442
2.482541,46,64.395721
2.899899,51,64.48423
1.733213,49,64.570235
2.685566,46,64.648742
2.375954,42,64.733378
2.286255,58,64.841432
2.04012,60,64.944943
2.806174,63,65.054044
1.745013,36,65.116859
2.232821,55,65.212963
2.907844,47,65.296371
2.113965,63,65.417879
2.259101,38,65.490983
1.652662,32,65.549964
2.396449,48,65.63605
2.73916,44,65.719558
2.510124,41,65.806066
2.500929,54,65.915574
1.307907,24,65.968573
2.695552,45,66.070084
1.986599,36,66.13459
2.689205,46,66.249102
2.060177,50,66.357174
1.053591,39,66.433295
2.415595,49,66.538481
1.277893,24,66.593525
2.15206,57,66.696592
3.191603,56,66.795101
2.575463,62,66.932293
2.823694,48,67.029847
2.195533,37,67.092355
3.28233,57,67.193864
2.83397,55,67.289092
1.364643,26,67.335092
2.40347,44,67.41015
2.630398,75,67.5412
2.384639,69,67.660708
2.501384,46,67.740217
0.930004,25,67.783219
2.581702,53,67.87832
2.49072,60,67.984356
2.499202,48,68.06649
1.957559,37,68.131552
2.50685,57,68.2318
1.088184,37,68.296065
1.381928,33,68.354065
2.363661,50,68.441226
2.791666,48,68.525735
2.045968,53,68.617243
2.412217,49,68.702639
2.371138,60,68.806146
2.726527,62,68.912656
3.135261,63,69.037039
1.641538,28,69.085067
1.466828,41,69.158575
2.598052,55,69.253083
2.536767,51,69.342166
2.365624,41,69.411201
3.22756,68,69.530444
2.405016,40,69.600642
1.767057,31,69.667642
2.558376,45,69.765054
2.217743,36,69.840561
2.314502,64,69.952765
2.507124,57,70.051826
2.624133,45,70.131907
1.763445,39,70.201047
1.776636,34,70.260047
1.216287,22,70.298099
2.181151,58,70.396462
1.506131,41,70.468463
2.230859,48,70.551974
3.511007,62,70.657994
2.30484,71,70.780053
1.215441,38,70.843558
1.389937,37,70.909068
2.394102,67,71.038328
2.673096,57,71.177519
