#{"t_start": 1778763575.918714, "env_id": "V2GEnv-continuous"}
r,l,t
1.473335,47,87.470004
0.991869,30,87.734848
0.452377,18,87.831956
0.72597,18,87.915291
0.954423,36,88.164929
-0.206755,16,88.273854
1.495264,45,88.510562
0.353185,14,88.588941
1.626656,38,88.796381
2.225158,52,89.077848
0.406315,25,89.206235
-0.435552,15,89.306113
0.740039,23,89.448919
0.540899,21,89.608016
0.248947,14,89.701902
1.308164,32,89.909267
0.631162,24,90.076871
1.6175,44,90.45308
0.582053,18,90.608958
1.569693,44,90.95826
1.295615,37,91.218134
2.43374,57,91.584583
1.301815,38,91.871847
0.753577,26,92.051188
2.86451,58,92.50836
0.470559,19,92.659255
0.417905,19,92.74635
0.490724,23,92.906798
0.643839,31,93.160174
2.079676,49,93.538822
0.155549,11,93.626963
2.268374,45,93.947607
1.22845,31,94.199803
0.949958,18,94.33016
0.083144,16,94.445208
0.757348,24,94.626842
0.020577,10,94.696232
0.968276,36,95.013237
-0.320134,13,95.125096
1.894131,37,95.44515
2.823956,56,95.910007
0.492078,33,96.178234
0.587811,23,96.388156
1.270345,26,96.606036
0.307817,22,96.757179
0.204991,20,96.964141
0.190366,16,97.090425
1.162842,35,97.374969
1.380588,32,97.625346
0.55729,31,97.906246
0.575195,22,98.068814
-0.190358,36,98.370881
1.291049,35,98.673824
1.619845,34,98.988348
1.129722,28,99.223864
1.141307,28,99.467909
0.761102,27,99.659012
1.739903,36,99.988704
1.003012,23,100.200977
0.326206,14,100.307621
0.269651,25,100.501839
0.179442,25,100.690724
1.000138,18,100.846256
1.893384,40,101.058295
1.297764,31,101.28018
-0.241733,12,101.384027
0.165346,18,101.518914
1.474066,37,101.820349
-0.694333,20,102.007431
1.377539,38,102.36023
2.032747,45,102.706311
0.546121,22,102.884229
1.040758,32,103.13423
0.875948,23,103.329928
0.417067,15,103.464838
1.138816,30,103.685325
2.4332,50,104.094803
1.416455,28,104.304415
0.344269,21,104.460096
0.096669,10,104.566313
0.826548,16,104.690763
1.662957,47,105.070997
-0.136005,14,105.194218
0.777884,22,105.355375
0.400173,30,105.588227
1.219417,32,105.850376
1.794865,40,106.175256
2.19813,41,106.528258
0.36126,23,106.707731
0.358007,17,106.846864
2.379497,49,107.288125
1.460183,32,107.550072
1.174142,30,107.834353
2.63994,47,108.177268
1.907394,38,108.340122
1.241971,35,108.538815
2.265919,50,108.946197
2.323925,48,109.307142
0.232109,10,109.389265
1.777072,42,109.670398
1.279225,30,109.910161
0.904969,22,110.087109
1.158307,36,110.366253
1.576665,42,110.702864
0.841165,30,110.954823
1.318674,31,111.174156
0.831622,23,111.376011
0.385138,33,111.607281
1.037466,33,111.83821
1.037964,28,112.085191
0.644211,22,112.266025
-0.198826,16,112.3785
0.542816,21,112.543953
1.182426,28,112.796142
1.955468,49,113.215255
1.713817,43,113.596287
1.840627,35,113.889434
0.322581,13,113.986754
0.088791,17,114.13636
0.60425,19,114.314452
0.519601,14,114.433819
1.382475,36,114.734242
2.132681,45,115.102051
1.281395,40,115.485128
0.463934,22,115.675679
0.567975,23,115.840199
1.536394,36,116.156018
0.790152,21,116.343564
2.52154,51,116.71518
0.578648,20,116.880922
-0.0381,9,116.981237
1.223765,20,117.164258
0.826525,37,117.470528
0.631196,26,117.644031
1.457235,31,117.87383
1.83231,37,118.159061
0.955368,31,118.432862
1.041693,31,118.688933
0.622506,22,118.881293
0.959671,28,119.135037
1.0816,25,119.361128
1.170076,33,119.585611
1.18205,29,119.824339
0.569992,27,120.030923
0.187624,17,120.139977
2.60176,56,120.603617
0.688045,18,120.736292
0.940398,20,120.899028
0.820692,23,121.054837
1.0909,44,121.371097
0.48934,12,121.452176
2.250868,56,121.858904
0.713605,19,122.009149
1.05507,29,122.24083
0.975972,23,122.399299
0.11699,19,122.531211
0.91832,19,122.668321
0.514866,13,122.784358
0.300917,30,122.992787
1.148224,33,123.260303
2.438621,50,123.663197
2.134266,43,123.971832
1.808648,44,124.286895
0.748616,19,124.402771
0.919979,29,124.631031
-0.637595,15,124.750066
1.819464,45,125.111149
1.123655,28,125.303924
2.325803,63,125.794692
0.595691,24,125.947869
1.122688,34,126.2132
0.558545,29,126.451679
1.975213,40,126.773614
0.446592,22,126.974322
1.889489,46,127.340868
1.599539,28,127.5757
1.960152,43,127.921538
0.001977,15,128.054734
1.679488,38,128.339405
0.88686,25,128.515712
1.616973,38,128.776445
1.725902,43,129.110864
0.831026,18,129.263417
1.955219,38,129.541384
1.46804,40,129.813065
1.148475,26,129.963331
1.121148,33,130.195254
1.041612,24,130.349277
1.376453,31,130.53723
2.273356,54,130.830052
-0.280798,15,130.911881
0.275524,23,131.033479
-0.065169,13,131.103092
0.610701,23,131.226246
1.378516,30,131.416265
1.373761,31,131.619391
0.185085,18,131.764215
1.656872,45,132.122753
1.308381,37,132.339247
1.190822,35,132.563065
1.360424,24,132.767606
1.486325,37,133.108707
-0.28289,20,133.302317
2.351985,55,133.694259
0.519459,17,133.839381
0.832765,22,134.005231
1.023052,25,134.201496
1.72645,39,134.5402
2.117647,47,134.941126
0.826645,29,135.209336
1.372158,33,135.499271
1.638103,41,135.805988
0.674847,34,136.088599
1.165234,33,136.406899
1.102844,32,136.692333
-0.297361,19,136.874817
1.601503,38,137.203869
0.420576,28,137.452098
0.413766,24,137.6176
1.149347,26,137.847868
0.620063,32,138.13303
2.800678,69,138.696865
0.868027,22,138.831261
0.912871,27,139.065309
1.439213,34,139.367747
1.453337,38,139.692887
0.063708,17,139.828023
1.868454,42,140.225678
1.611381,41,140.58281
0.774341,19,140.766343
0.569698,24,140.971306
1.042446,28,141.201939
0.141675,18,141.358939
0.850216,27,141.587281
1.025646,28,141.85729
1.641623,43,142.276059
1.924354,38,142.523241
0.862254,25,142.724982
2.060284,45,143.085442
0.708568,42,143.499103
0.139798,10,143.597258
0.496222,17,143.709151
0.979781,31,143.948872
1.91376,37,144.168352
0.615999,27,144.341639
1.194425,29,144.597251
1.81446,46,144.976072
1.208279,31,145.216185
