#{"t_start": 1770403639.1968114, "env_id": "None"}
r,l,t
-16.494232,8,4.041015
-47.46373,21,4.043015
-50.60549,16,4.045016
-13.948615,7,4.050015
-24.031704,10,4.052015
-63.580482,16,4.057014
-27.922665,9,4.062016
-49.816566,19,4.070014
-41.15343,10,4.071014
-57.74443,17,4.073014
-36.5221,18,4.077014
-63.2918,21,4.081016
-31.709066,10,4.083015
-45.097122,12,4.084016
-20.597153,7,4.086015
-71.13019,17,4.086015
-28.719376,9,4.092014
-27.079367,6,4.094014
-33.89204,9,4.099015
-19.552166,11,4.101015
-34.638344,10,4.103015
-15.383703,5,4.105018
-57.166153,11,4.11502
-41.1,17,4.119035
-23.130922,9,4.122035
-128.44785,26,4.126038
-42.631283,10,4.126038
-19.449379,6,4.128035
-65.79,18,4.135034
-25.581547,7,4.135034
-64.44347,17,4.135034
-11.938953,5,4.137035
-81.99038,26,4.137035
-33.825394,7,4.139036
-49.269405,13,4.149034
-42.233852,11,4.156035
-32.451214,13,4.159034
-19.34607,12,4.159034
-47.862335,14,4.163035
-64.05568,24,4.165035
-82.05617,15,4.168035
-26.998213,7,4.170035
-35.0349,12,4.174036
-80.76687,21,4.176036
-24.371868,7,4.178036
-32.731125,10,4.180034
-22.171545,9,4.188035
-74.83675,14,4.188035
-23.930824,8,4.196035
-100.55279,18,4.204037
-43.79267,14,4.206038
-48.74538,21,4.212037
-73.73004,16,4.214037
-65.75634,19,4.214037
-18.654575,6,4.218038
-38.03352,14,4.218038
-20.133469,8,4.220267
-42.673782,16,4.222267
-61.622272,14,4.224268
-18.454912,8,4.234267
-25.158726,13,4.239268
-31.93857,11,4.239268
-32.41068,14,4.239268
-60.320354,14,4.241267
-29.98451,11,4.243267
-8.670678,4,4.247268
-38.58389,16,4.250267
-63.677826,15,4.252267
-14.064743,7,4.252267
-15.339578,3,4.253268
-30.145443,7,4.254267
-85.76821,16,4.264267
-65.28514,14,4.266267
-25.5162,9,4.268267
-43.08698,9,4.270268
-70.30077,15,4.272268
-28.676338,5,4.274267
-48.29631,16,4.284268
-56.724865,16,4.286268
-33.396805,11,4.288268
-77.02537,18,4.288268
-31.101023,9,4.292268
-41.762905,12,4.294268
-14.507897,5,4.294268
-67.9161,16,4.299268
-41.687626,10,4.305271
-58.109833,19,4.309271
-32.581005,12,4.311271
-47.60143,11,4.315271
-30.266548,12,4.317271
-19.53222,6,4.321781
-41.27008,11,4.321781
-27.83648,10,4.326781
-20.095762,5,4.33178
-81.56363,22,4.33178
-27.899271,12,4.33578
-42.351593,23,4.33778
-29.79061,9,4.341781
-54.30233,16,4.348781
-28.438574,7,4.35078
-21.182085,7,4.35378
-55.879208,18,4.35678
-87.57209,16,4.36078
-20.174223,13,4.36078
-24.57643,9,4.377781
-63.382614,23,4.37978
-34.901096,15,4.381781
-24.788624,12,4.383781
-59.711502,15,4.383781
-62.80429,17,4.383781
-70.859886,15,4.38478
-63.345634,23,4.38678
-26.575062,11,4.400781
-27.244005,9,4.40278
-54.398712,11,4.405783
-39.749325,11,4.405783
-43.77443,16,4.409784
-50.39952,14,4.409784
-60.107666,15,4.413783
-29.284042,7,4.415782
-19.419834,8,4.421289
-44.420074,10,4.423289
-56.380306,20,4.428291
-56.65198,11,4.43429
-38.626186,13,4.43829
-47.93464,13,4.441291
-58.82807,17,4.441291
-26.248295,13,4.443289
-35.716564,13,4.44929
-43.318115,10,4.44929
-24.10824,7,4.451289
-24.615826,7,4.455289
-71.298294,15,4.455289
-46.93044,13,4.459292
-28.396944,5,4.460289
-28.518103,12,4.464291
-34.21186,11,4.470292
-12.426236,7,4.47229
-30.141928,9,4.47229
-41.11817,13,4.473289
-68.948586,18,4.478289
-37.34609,12,4.478289
-40.85238,8,4.480289
-37.379986,10,4.480289
-12.760204,6,4.48229
-25.275963,7,4.486291
-35.27801,9,4.49329
-18.470833,6,4.495289
-29.51506,11,4.50229
-57.294025,16,4.504292
-46.922337,14,4.506292
-21.81926,12,4.509292
-56.10878,19,4.517292
-49.018093,14,4.523432
-59.26615,14,4.532433
-54.709656,14,4.533432
-82.18882,27,4.535432
-33.517284,10,4.538433
-19.050575,3,4.540432
-87.84514,24,4.542432
-50.82028,19,4.545432
-54.887344,14,4.551433
-48.396984,21,4.553435
-17.627808,6,4.558433
-16.478062,4,4.560433
-65.729034,16,4.564434
-71.37802,12,4.566433
-50.649826,14,4.566433
-47.116333,14,4.568432
-21.413845,7,4.574433
-28.729874,7,4.579434
-32.682278,10,4.583432
-51.19751,11,4.587433
-72.83288,18,4.590433
-120.43222,28,4.592433
-26.119835,7,4.594433
-32.090046,11,4.596433
-22.796034,10,4.603435
-48.240112,18,4.603435
-138.41377,24,4.605439
-18.16023,8,4.605439
-41.23582,8,4.607439
-58.995407,11,4.608438
-15.679764,6,4.616439
-39.9481,12,4.620946
-17.149727,8,4.622945
-32.921417,8,4.624945
-41.847557,11,4.632946
-38.418106,15,4.634946
-77.24739,20,4.634946
-38.011738,13,4.641948
-55.308228,18,4.641948
-43.409084,12,4.645946
-44.733913,11,4.645946
-53.647144,14,4.647946
-47.62186,11,4.658948
-13.35944,4,4.658948
-49.193222,12,4.661947
-20.183256,7,4.663947
-64.40241,14,4.663947
-25.835264,10,4.665946
-59.919537,13,4.675946
-86.04467,16,4.677946
-17.658731,7,4.679947
-26.678997,9,4.681946
-21.885046,10,4.683946
-9.195047,6,4.687948
-19.180267,5,4.687948
-59.749317,15,4.691946
-65.551216,16,4.691946
-27.02282,8,4.697946
