#{"t_start": 1770129789.5359507, "env_id": "V2GEnv-continuous"}
r,l,t
-3.534697,6,12.888022
-35.25,25,12.92153
-15.571435,10,12.936036
-3.020782,7,12.946037
-26.189186,20,12.972037
-16.058607,13,12.990036
-24.206409,20,13.017873
-18.934071,15,13.037931
-11.452104,11,13.052932
-28.022723,19,13.077931
-4.652318,7,13.086932
-2.0,7,13.095934
-6.659882,7,13.104934
-14.90073,6,13.112438
-12.863499,13,13.129438
-44.287881,32,13.169439
-11.890306,13,13.187439
-18.867242,23,13.215487
-25.541267,10,13.228487
-10.583042,10,13.248487
-11.415556,10,13.266487
-25.26565,19,13.291487
-8.335369,10,13.30449
-18.475903,12,13.319587
-8.843093,10,13.332587
-8.237809,10,13.346589
-19.389877,8,13.357587
-8.681127,8,13.369587
-7.459966,6,13.376587
-20.209555,17,13.39859
-5.424207,6,13.40559
-25.886869,18,13.431665
-18.876905,9,13.442664
-11.944315,3,13.446664
-16.586287,14,13.464664
-31.302114,12,13.479664
-5.974058,6,14.820316
-22.081459,18,14.842316
-9.541998,7,14.850316
-21.645576,10,14.863316
-21.557298,17,14.884317
-8.834305,9,14.900318
-21.896554,8,14.918827
-23.598392,14,14.940826
-3.489853,10,14.954826
-22.827548,8,14.965825
-11.223801,12,14.982536
-21.112004,15,15.004886
-4.133263,5,15.010986
-16.137847,11,15.025985
-19.963646,16,15.046495
-4.423511,5,15.053083
-15.90632,11,15.067083
-11.44248,8,15.078083
-16.525237,11,15.091087
-25.726405,21,15.11885
-30.962683,18,15.14085
-7.923948,11,15.15385
-10.802845,13,15.169851
-6.359111,6,15.181849
-21.973817,10,15.205852
-24.066802,15,15.230357
-35.290825,17,15.252357
-7.308167,8,15.262359
-12.288123,10,15.275357
-12.211842,11,15.289357
-6.367284,7,15.298359
-16.139128,13,15.313863
-16.823779,17,15.336039
-2.568817,5,15.348037
-20.882202,12,15.378039
-17.661435,6,15.386039
-32.659115,15,15.405039
-17.45908,13,15.421083
-23.704554,11,15.435083
-9.288422,10,15.455083
-22.097362,13,15.476083
-0.840482,5,15.482083
-38.740957,18,15.513234
-10.58685,10,15.538235
-4.186689,7,15.555237
-7.8039,12,15.581234
-17.356256,12,15.596236
-14.329228,9,15.608237
-8.339018,7,15.616742
-20.83845,22,15.642741
-26.113673,13,15.658741
-34.319806,15,15.677897
-9.853214,13,15.7089
-18.777288,20,15.757407
-28.84177,19,15.80541
-19.825914,7,15.820916
-19.489749,12,15.834915
-15.157904,7,15.843915
-8.458795,10,15.856915
-25.228104,15,15.874915
-12.936626,10,15.887915
-7.962376,7,15.896917
-7.649418,11,15.910418
