#{"t_start": 1778606267.8495839, "env_id": "V2GEnv-continuous"}
r,l,t
1.153973,29,51.058483
-0.312425,6,51.085953
1.097187,50,51.315701
0.085201,20,51.409447
0.672864,31,51.555371
1.038948,37,51.731738
1.004367,31,51.872748
0.928841,30,52.013428
0.674619,24,52.125649
0.476907,23,52.237412
0.808265,42,52.437784
0.933089,25,52.557693
0.178259,17,52.64239
1.895558,40,52.842839
0.856882,30,52.983626
0.797618,31,53.124583
0.543752,24,53.236437
-0.215221,13,53.29647
1.114303,33,53.446584
0.891003,28,53.581784
0.948216,24,53.707468
0.580602,26,53.826324
-3.406723,18,53.907498
-0.194969,11,53.957396
0.079822,18,54.039669
1.2871,45,54.25264
-0.674628,16,54.366796
-0.260618,10,54.414398
0.60136,16,54.495915
1.413915,29,54.632668
0.912774,21,54.741467
0.195864,20,54.832561
1.915833,46,55.067548
0.885062,41,55.264128
0.882574,24,55.372437
0.316759,13,55.430092
0.779961,35,55.59058
0.830557,42,55.796299
1.365114,30,55.942455
0.902293,26,56.060585
0.649843,21,56.171616
0.664638,23,56.283894
1.537426,41,56.533488
0.11471,25,56.657769
0.242107,29,56.794898
0.652031,21,56.885677
0.584733,20,56.975442
1.036052,42,57.194502
1.122907,29,57.328442
0.988351,24,57.433671
1.516652,38,57.616355
1.069044,28,57.748404
1.069884,42,57.938522
1.51183,35,58.116105
0.679029,23,58.217719
2.150044,47,58.437446
1.387537,30,58.582745
0.759843,16,58.665609
1.174931,24,58.776736
1.15314,36,58.940277
1.231414,38,59.109776
0.859499,29,59.240426
0.419609,18,59.316469
1.659132,35,59.465902
2.289953,48,59.677997
1.086874,33,59.832572
0.855539,38,60.001698
-0.550224,12,60.055917
0.875732,26,60.17521
1.646273,39,60.361561
0.263159,21,60.458408
1.811569,39,60.661919
0.257858,17,60.75044
0.439163,19,60.837641
0.98682,32,60.973893
2.086551,48,61.172434
1.181021,24,61.273381
1.185688,32,61.415945
1.214512,24,61.532811
0.997536,24,61.71254
1.809638,47,61.933649
0.955807,36,62.095513
1.004129,23,62.201559
0.491518,23,62.304107
0.491594,19,62.389024
1.553691,39,62.562608
0.3338,14,62.626306
0.376578,36,62.786137
0.898719,27,62.903033
1.369663,39,63.070304
1.365839,34,63.212595
1.342328,33,63.353393
0.31428,32,63.494894
1.617915,36,63.656573
0.534672,33,63.802407
0.475017,15,63.871395
1.138085,34,64.015378
0.730293,16,64.084876
2.011187,50,64.298419
1.317585,40,64.470374
0.13958,11,64.519369
0.612868,27,64.634447
0.86728,26,64.748378
1.335887,28,64.868379
0.259531,30,65.000027
1.75118,49,65.215037
1.092541,38,65.378164
-0.854661,9,65.419308
-0.355352,22,65.513438
1.482381,40,65.707148
1.274207,35,65.886947
0.182491,23,65.998775
1.804947,44,66.20799
1.18326,28,66.332606
0.627238,13,66.414877
0.114439,11,66.46244
0.599878,33,66.620373
0.365707,35,66.786374
0.186926,11,66.838772
1.609919,36,67.010599
0.684486,42,67.219065
0.097238,14,67.291507
0.89749,22,67.393893
2.209517,42,67.597367
0.843894,29,67.742763
0.695338,26,67.871513
1.133634,35,68.039926
0.508047,14,68.105947
2.445854,53,68.34452
0.940709,39,68.544331
0.102044,14,68.608788
0.684962,17,68.702511
0.583077,16,68.781511
1.124964,35,68.949541
1.300161,34,69.108127
1.451903,31,69.26919
-0.06411,20,69.357986
0.668204,40,69.571681
0.222783,23,69.698042
-0.403983,17,69.787923
0.892619,43,70.030457
0.835871,27,70.284805
0.931948,33,70.437351
1.882959,42,70.636014
1.345658,44,70.844348
0.851168,19,70.933736
1.28288,30,71.065136
0.806789,30,71.203299
0.581434,18,71.288771
0.907969,37,71.459089
0.959283,31,71.603558
1.46936,30,71.75616
0.722758,22,71.861586
0.898176,23,71.966009
0.674351,28,72.092356
1.108873,29,72.238764
0.937516,40,72.430485
0.356584,20,72.522347
0.714997,23,72.633052
0.687913,34,72.799486
0.896281,26,72.910524
0.776956,34,73.057209
0.521543,29,73.182476
0.387823,22,73.276579
2.231819,52,73.514929
-0.107877,17,73.587066
0.887345,47,73.803356
1.473991,31,73.937212
1.043336,20,74.028086
0.703025,22,74.123528
-0.171872,37,74.286277
1.076758,34,74.436218
1.368239,40,74.617586
0.44942,16,74.691603
1.171794,30,74.825419
0.593664,33,74.974069
1.59333,37,75.13397
-0.164218,16,75.20482
1.123001,35,75.359343
1.015044,34,75.519953
1.162116,27,75.646374
1.487643,38,75.82318
0.137803,27,75.946593
0.665617,18,76.030653
0.204997,19,76.147067
0.405142,12,76.200366
1.848288,40,76.378676
0.610562,18,76.46618
1.218316,43,76.66022
0.445955,27,76.78959
1.866633,40,76.961934
0.640137,24,77.078376
1.207082,25,77.191844
0.87987,32,77.339524
-0.113853,11,77.392639
1.136356,38,77.563365
1.068691,28,77.704833
-0.081582,16,77.779184
0.274375,17,77.857111
1.504777,44,78.057798
0.974278,38,78.235325
1.026064,30,78.373791
0.717748,15,78.440359
0.364025,16,78.519902
1.364215,27,78.639699
1.810373,40,78.817429
1.01129,31,78.985505
1.066444,29,79.131855
0.450981,38,79.307453
0.879737,26,79.426957
1.080722,25,79.541838
0.380408,16,79.611658
1.511626,42,79.799151
1.215846,38,79.968925
0.516144,35,80.119846
0.947895,37,80.284923
0.749344,29,80.411907
0.496937,22,80.507266
1.922812,45,80.705822
0.738627,29,80.833521
0.645106,25,80.946438
1.093162,32,81.091462
0.193461,15,81.162423
0.307792,23,81.271501
0.522435,21,81.366349
0.296366,20,81.457991
1.748494,47,81.678507
1.769596,41,81.864374
1.855264,39,82.028105
0.305665,30,82.171494
0.739659,31,82.306295
-1.288933,52,82.537025
0.486704,16,82.615226
1.312541,38,82.795801
2.08694,59,83.061723
1.432817,47,83.276709
0.342428,28,83.402587
0.081325,14,83.465154
0.995242,28,83.590584
1.681826,42,83.775957
1.202034,44,83.964344
1.712857,39,84.138562
2.517233,51,84.356256
1.600459,35,84.512515
0.775214,29,84.644232
0.561327,26,84.764142
0.004616,24,84.872949
0.277312,16,84.948272
1.29208,38,85.119419
-0.032952,19,85.210151
1.368773,35,85.360395
0.755433,27,85.489956
-0.131767,19,85.578167
1.290593,40,85.765918
1.337672,32,85.928285
0.529183,23,86.02738
0.024003,23,86.127758
1.739986,53,86.350552
0.517071,36,86.503406
0.261229,24,86.604973
1.563934,50,86.852375
1.377935,37,87.01987
0.721497,24,87.128451
1.820504,39,87.30644
1.369619,35,87.458899
-0.405379,25,87.566672
0.378554,31,87.713311
0.286144,41,87.887979
1.501062,41,88.059889
1.01124,36,88.20898
1.247434,28,88.329827
0.777201,31,88.4668
0.475844,24,88.574784
0.979666,42,88.769423
0.194974,22,88.863327
1.265944,26,88.96932
0.223703,19,89.050407
-0.283858,20,89.133239
0.728229,34,89.278362
0.524403,17,89.348911
2.555111,56,89.588863
0.854448,43,89.76983
1.236013,30,89.899917
1.440662,35,90.046785
-0.932754,24,90.149885
1.711028,33,90.297114
0.635038,39,90.470352
0.505492,25,90.58025
1.660939,43,90.768806
0.049382,20,90.852916
-0.046536,21,90.9438
-0.04252,37,91.098799
1.302962,35,91.245798
1.290664,42,91.419979
0.846022,29,91.544525
1.032027,31,91.681883
0.628956,25,91.789905
-0.546649,12,91.843405
0.075821,16,91.919394
-0.031931,23,92.025124
1.073563,36,92.179426
1.351527,38,92.346445
0.819094,41,92.521721
0.687139,31,92.656438
1.261623,38,92.818431
1.286394,38,92.981777
0.723443,24,93.082807
0.814325,49,93.287374
1.228932,32,93.426269
1.059184,26,93.539388
0.655758,28,93.662364
1.640374,49,93.8807
-0.000805,14,93.941438
0.102982,30,94.07437
0.298169,15,94.139408
0.303959,16,94.210425
-1.226449,21,94.298915
1.532503,49,94.501729
0.818302,23,94.596753
0.241832,22,94.695403
1.142128,37,94.852787
-0.394542,14,94.910722
0.180462,13,94.965279
1.989386,61,95.221854
0.473021,31,95.351725
-0.023148,16,95.426251
0.505939,19,95.513951
1.458993,44,95.71628
1.800792,54,95.97926
0.759862,27,96.095502
1.257298,37,96.254773
0.555639,27,96.375938
1.40371,38,96.53634
0.523618,20,96.622953
1.899077,42,96.801466
0.049541,37,96.956972
0.402337,25,97.066489
1.737356,41,97.250127
2.299181,51,97.4749
1.183775,51,97.703996
0.916858,27,97.813382
0.116127,33,97.952374
1.140462,37,98.113283
0.200915,44,98.301885
0.870657,32,98.439355
1.432485,35,98.589433
-0.040241,27,98.711745
1.039328,39,98.876459
0.979496,41,99.060685
1.140915,49,99.279475
1.172838,44,99.469901
0.395473,21,99.559877
0.277949,12,99.609001
-0.076164,18,99.690409
1.630816,52,99.908856
1.5766,40,100.082335
0.611547,18,100.157363
1.009355,31,100.291907
0.029988,27,100.403914
1.049927,26,100.518176
1.964506,50,100.741153
0.479894,27,100.860186
1.256108,43,101.048871
0.39795,13,101.108823
0.330926,20,101.196364
1.6347,41,101.370625
0.64807,37,101.527443
