#{"t_start": 1778151300.5207481, "env_id": "V2GEnv-continuous"}
r,l,t
-0.55914,9,38.240479
-0.807717,15,38.281505
-1.027348,15,38.325505
0.394465,38,38.428606
0.280223,24,38.498649
0.321412,17,38.547649
0.885318,42,38.671643
-0.070283,16,38.722216
-0.313606,25,38.79673
0.496502,34,38.88999
0.151955,23,38.95399
-0.156185,16,39.004858
-0.046285,24,39.064858
-0.818863,21,39.120914
-0.776019,17,39.166917
0.81345,35,39.265938
0.454464,18,39.314084
1.213488,38,39.413596
-0.185138,19,39.4646
1.195705,42,39.573108
-0.086414,16,39.615196
-0.036174,15,39.653196
0.648401,36,39.748295
0.073033,18,39.798319
-0.015584,32,39.881405
0.028289,24,39.939406
-0.264386,15,39.99092
0.007471,28,40.061923
-0.189062,17,40.106433
0.454619,19,40.152431
-0.207648,21,40.20855
0.382702,29,40.292577
0.818011,39,40.398723
0.480517,26,40.465725
-0.666125,18,40.511736
0.523954,23,40.573737
0.387399,17,40.618389
0.167719,28,40.6959
0.817782,38,40.7999
0.051465,27,40.873925
1.120832,39,40.986215
-0.079735,17,41.032214
0.697385,27,41.10432
-0.51236,26,41.169322
-0.324909,23,41.227375
1.703944,55,41.377614
-0.140088,11,41.412953
0.581127,29,41.490608
0.171253,26,41.561612
0.204557,30,41.640649
-0.055179,21,41.69375
-0.661936,15,41.732749
0.418839,17,41.777853
0.112107,20,41.828853
0.35158,26,41.894126
0.418285,23,41.952126
-1.335621,14,41.989159
-0.056278,21,42.041158
0.317175,22,42.097289
-0.049968,22,42.149289
0.146106,39,42.24449
0.619783,33,42.340548
0.85921,40,42.442666
-0.53846,29,42.515889
0.106041,21,42.569892
-0.136929,20,42.62209
-0.059015,14,42.65709
-0.556766,5,42.671093
1.050846,48,42.797684
0.785426,34,42.892525
0.649773,36,42.987743
0.108917,42,43.094254
-1.522546,25,43.162256
0.857497,35,43.248315
-0.490292,23,43.326829
0.678189,28,43.411335
0.10185,30,43.487526
-0.677357,12,43.517524
-0.614049,31,43.599847
0.415242,24,43.65985
0.748277,30,43.73736
0.422394,27,43.807875
-0.819253,30,43.881386
-0.172345,23,43.942386
0.325441,26,44.009444
0.449326,31,44.088484
0.754058,30,44.164488
1.06908,39,44.261585
0.365249,37,44.351614
0.360847,20,44.40298
1.3848,62,44.566496
-0.301293,18,44.616528
-0.264593,41,44.735936
0.119581,17,44.784448
0.262232,37,44.883541
0.344758,32,44.973543
0.518159,27,45.052266
0.467495,26,45.125835
0.828091,44,45.236037
0.000527,21,45.290285
-0.677777,13,45.323286
0.439907,23,45.380511
0.529156,19,45.42851
0.102932,19,45.477513
0.073584,31,45.556021
-0.218819,25,45.620043
0.98396,29,45.69355
0.53663,30,45.769553
-0.254998,20,45.8207
0.139382,21,45.872704
0.114014,27,45.94272
0.512804,37,46.035773
-4.1567,37,46.129823
0.275028,27,46.199929
-1.033779,29,46.272931
-0.198682,37,46.371112
1.078301,41,46.491229
0.559146,44,46.624733
1.009971,36,46.733245
0.117743,27,46.84376
-0.833449,15,46.902274
0.476035,29,47.028782
1.220628,53,47.220766
1.442037,58,47.437348
1.251077,45,47.59742
0.300022,28,47.697473
0.176191,18,47.761473
0.817418,44,47.918808
0.2983,37,48.050046
0.057696,16,48.106557
0.410634,28,48.207062
0.319378,33,48.32215
0.032995,21,48.397207
0.119053,13,48.441207
-0.03545,20,48.511266
0.826485,52,48.696425
0.385187,25,48.781458
0.847019,35,48.90897
0.416636,29,49.010481
0.062972,44,49.159989
-0.080874,23,49.236499
-0.030123,11,49.271502
0.604144,34,49.387829
1.539676,58,49.578032
-0.362671,30,49.675289
0.46522,34,49.786423
0.404732,29,49.8875
0.569314,40,50.031463
0.374784,22,50.113684
0.41897,24,50.211856
0.114499,40,50.363366
0.832435,37,50.491896
1.122073,48,50.656381
0.214052,20,50.728893
0.043347,40,50.885128
0.282722,28,51.000369
0.880361,29,51.113474
0.620154,34,51.238986
1.07595,58,51.445999
0.462909,40,51.584588
0.670897,37,51.720609
0.871319,37,51.852779
0.664834,45,52.009982
1.188987,48,52.179401
0.335154,32,52.292278
1.042259,51,52.465785
0.206711,15,52.513132
0.548245,33,52.614642
0.891291,42,52.74468
-0.106622,34,52.849874
0.859252,43,52.983132
0.672952,31,53.081134
0.121727,15,53.130208
0.300632,27,53.215248
-0.200219,37,53.335766
