#{"t_start": 1778151326.518804, "env_id": "V2GDeepEnv-continuous"}
r,l,t
11.29975,17,41.321272
11.479664,16,41.387051
13.094587,17,41.464211
10.660985,13,41.523831
13.104774,14,41.585055
11.745166,11,41.631106
10.851714,8,41.668613
12.677956,11,41.709135
12.114678,17,41.77474
12.01117,10,41.814857
9.626571,6,41.841387
10.728126,6,41.866781
10.319751,17,41.933212
11.287534,10,41.97463
11.257863,8,42.009392
10.480429,6,42.034431
11.790493,13,42.08858
11.713768,14,42.145694
10.148333,10,42.186848
12.85657,27,42.31087
11.762211,11,42.38254
11.086783,10,42.462943
11.218999,5,42.508889
11.307455,8,42.571499
12.030898,5,42.605419
11.602312,8,42.677911
11.581224,10,42.762717
11.650142,12,42.836748
11.659244,11,42.928364
9.951476,18,43.048397
13.086475,16,43.180413
13.0055,11,43.262416
11.676634,10,43.34392
10.060797,7,43.403427
11.399988,10,43.477935
10.434102,4,43.498936
11.847301,11,43.584014
10.471226,10,43.673017
12.040201,16,43.814029
10.959848,12,43.904445
12.377243,7,43.958445
11.631664,13,44.063955
10.873987,8,44.13446
10.710437,11,44.232969
10.544623,11,44.335476
11.207504,21,44.491493
11.796309,6,44.541492
10.860268,7,44.600001
11.641204,18,44.768646
12.109483,13,44.889659
12.117849,6,44.935548
11.528653,11,45.016157
12.10189,15,45.109174
11.563489,14,45.204525
11.599547,7,45.257526
12.346973,22,45.395545
10.08157,6,45.429545
13.201393,22,45.589561
10.293113,9,45.660561
11.11541,9,45.741725
12.932559,15,45.864235
10.272746,8,45.92274
11.94363,11,46.031911
13.158197,15,46.170424
11.732561,8,46.203932
12.442674,10,46.241932
12.153248,21,46.300446
10.613073,19,46.357446
12.409072,14,46.398955
12.97892,10,46.429956
11.503998,14,46.47296
10.209292,5,46.487993
10.626969,10,46.518994
12.486743,23,46.593049
11.918589,13,46.632046
12.007286,12,46.66905
13.157694,17,46.724185
11.614217,17,46.781495
11.967211,20,46.845494
13.074579,13,46.888566
10.626161,9,46.916566
10.152257,8,46.942565
11.776568,13,46.982598
10.617501,9,47.011597
10.816598,12,47.049597
11.808363,15,47.09755
9.9931,15,47.141639
10.502958,5,47.156641
12.672442,13,47.195553
11.662624,12,47.231553
10.324234,11,47.265557
12.049136,11,47.300031
11.408572,14,47.346031
12.975111,17,47.399542
